ibeId,giataId,giataName,giataCity,status,confidence,score,offerCount,sampleHotelName,sampleDestinationCity
10051087,28927,Dream Bocayna Village,Playa Blanca,weak,0.45,0.3583,1,Dream Town Hotel&Restaurant,Kemer
100527308,124258,Hotel La Estación,Benidorm,weak,0.45,0.3125,2,la terreta hotel casa rural,Cullera
10055422,96671,Andronis Luxury Suites,Ia,weak,0.45,0.285,6,Vistamar Hotel Luxury Wellness By DLV -Adults Only-,Villajoyosa
100557435,10591,ALEGRIA Colonial Mar Aquafun,Roquetas de Mar,weak,0.45,0.3625,6,Dominico Colonial,Santo Domingo
100558533,1369145,Fort Arabesque - The Beach Resort,Makadi Bay,weak,0.45,0.45,7,El Fort d'Ullastret,Pals
100565131,1433932,Bird Nest Suites,Istanbul,weak,0.45,0.45,1,Bohemian Nest,Negombo
10056822,20720,Best Western Premier Hotel Royal Santina,Rom,weak,0.45,0.345,2,GH Santina Resort & SPA,"Sardinien, Italien"
100569478,1515837,Nova Life Hotel,Alanya,weak,0.45,0.3583,2,Full Of Life,Cappadocia
100569488,1376955,Der Inn Hotel Lara,Antalya,weak,0.45,0.45,5,Andy' Inn,Michamvi
10057693,300709,Ramada Resort by Wyndham Lara,Lara,weak,0.45,0.2542,1,Wingate by Wyndham Bronx Haven Park,North Bergen
100579020,1371851,Prime Residence New Alamein - North Coast,El Alamein,weak,0.45,0.2075,1,Arawana Express North Pattaya,Pattaya
100585891,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.3583,1,Casa Coyote Holbox,Isla Holbox
10059424,903976,Fort Arabesque - The West Bay,Makadi Bay,weak,0.45,0.3625,1,B&B Hotel Augsburg-West,Augsburg
100596658,531227,B&B HOTEL Marseille Prado Vélodrome,Marseille,weak,0.45,0.3,5,Prado Suites Las Terrenas,Las Terrenas
100614685,733,Aegean Bay Hotel,Marmari,weak,0.45,0.45,4,Zanz Bay Hotel,Nungwi
100620933,232017,Maxx Royal Belek Golf Resort,Belek,weak,0.45,0.6617,15,Black Royal Belek,Belek
10064927,359495,Coral Villas La Quinta,Santa Úrsula,weak,0.45,0.5417,3,La Ponta Villas & Suites,Mesariá
100665209,32915,Festa Panorama,Nessebar,weak,0.45,0.45,10,Vila Panorama,Borsh
100677935,1429669,JW Marriott Crete Resort & Spa,Chania,weak,0.45,0.3,1,AC Hotel by Marriott Vilnius,Vilnius
100683758,964322,Amelie Villa,Ixia,weak,0.45,0.3583,7,Villa Noemi by the Sea,Paje
100692026,6756,Best Cambrils,Cambrils,weak,0.45,0.4783,4,Hotel Marina Cambrils by URH,Cambrils
100701123,23758,Água Hotels Vila Branca,Lagos,weak,0.45,0.3917,7,Hotel Vila Aaron,Durres
100701130,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,1,Q Boutique Resort Malindi,Malindi
100726562,96670,Grace Mykonos,Agios Stefanos,weak,0.45,0.45,2,southern grace hotel,Unawatuna
100737760,1185478,"Chania Flair Boutique Hotel, Tapestry Collection by Hilton",Chania,weak,0.45,0.505,1,"The George Manhattan, Tapestry Collection By Hilton",North Bergen
100746097,1327,Avra Beach Resort Hotel & Bungalows,Ixia,weak,0.45,0.3583,1,Bahati Sunset Bungalows,Michamvi
10077804,657454,Candle Light Otel,Fethiye,weak,0.45,0.3917,2,Özcan Otel,Marmaris
100780106,7127,Guest House Adriatic Affiliated by Meliá,Umag,weak,0.45,0.36,1,La Belle Vue Guest House,Aït Ben Haddou
100790050,6461,Servatur Green Beach,Arguineguín,weak,0.45,0.3125,10,Cape of Rodon Resort Green Village,Plazhi San Pietro
100802538,28725,Hotel PortAventura at PortAventura World,Vila-seca,weak,0.45,0.3,3,Lapso At Tulum,Tulum
100822825,225933,Hotel San Pancrazio,Trescore Balneario,weak,0.45,0.3583,1,Borgo San Martino,Cecina
100830848,96671,Andronis Luxury Suites,Ia,weak,0.45,0.4783,2,Zanzibar Luxury Bungalows,Jambiani
1008316,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Villa Rosy,Viareggio
10084221,21086,Santa Marina Unique Hotel,Agios Nikolaos,weak,0.45,0.3467,5,"Unique Stay with Scenic Views, by ZanteWize","Agios Nikolaos, Zakynthos"
100847328,228574,Al Hamra Residence,Ras al Khaimah,weak,0.45,0.45,7,Hotel Al Jazira,Mahdia
1008506,131587,Mr. & Mrs. White Oia - Santorini,Ia,weak,0.45,0.3733,9,Hotel MR Costa Blanca,Denia
100852956,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.3583,7,My Rooms Arta Adults Only,Capdepera
100853230,11604,Albufeira Sol Hotel & Spa,Albufeira,weak,0.45,0.3125,4,Sol Caribe Primavera Pool,Punta Cana
100858355,124258,Hotel La Estación,Benidorm,weak,0.45,0.4325,2,Hotel BCL Podium La Nucia,Benidorm
100861436,3750,BLUESEA Costa Jardin & Spa,Puerto de la Cruz,weak,0.45,0.3,1,Jardin fleuri de Lety,Nosy Be
1008780,406436,Ponient Aparthotel Marinada,Salou,weak,0.45,0.3742,1,Aparthotel Cye Holiday Centre,Salou
1008880,1326366,The First Collection Dubai Business Bay,Dubai,weak,0.45,0.2533,2,Arass Hotel & Business Flats,Antwerpen
100892746,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,2,La Casita by The Hub,Bayahibe
100892793,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.54,1,Hôtel & Spa Best Western Premier A Storia Solenzara,Sari-Solenzara
10091963,236522,Sacred House,Ürgüp,weak,0.45,0.45,8,Generaator House,Nessebar
100935457,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.285,1,Radisson Hotel Amsterdam Schiphol Airport Hoofddorp,Amsterdam
1009406,3753,BLUESEA Puerto Resort,Puerto de la Cruz,weak,0.45,0.3125,2,Sercotel Puerto de Santa María,El Puerto de Santa María
1009487,964322,Amelie Villa,Ixia,weak,0.45,0.3583,1,Villa Silvie Rose,Cesenatico
1009538,1500543,Casas da Quinta de Cima,Vila Nova de Cacela,weak,0.45,0.2708,2,Suite Hotel Jardins Da Ajuda,"Madeira, Portugal"
10096073,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.45,2,Villas Madalena,Santa Cruz
100967398,102919,Swiss Inn Pyramids Golf Resort,Kairo,weak,0.45,0.57,1,Pyramids Gold Sand INN,Kairo
1009703,247542,"Sheraton The Walk, Dubai",Dubai,weak,0.45,0.3917,2,Walk In Hotel,"Izmir, Türkei"
100995830,41092,Blend Club Aqua Resort,Hurghada,weak,0.45,0.57,1,Nubia Aqua Beach Resort,Hurghada
101050610,1423605,Saint Peter Bay Aparthotel,Kavos,weak,0.45,0.45,2,Quality Aparthotel Saint-Malo,"Frankreich Atlantikküste, Frankreich"
1010519,85940,Olympos Lodge,Cirali,weak,0.45,0.45,1,Hibiscus Lodge,Ocho Rios
101053768,41092,Blend Club Aqua Resort,Hurghada,weak,0.45,0.3125,2,Aqua Lounge Aparthotel Ulcinj,Ulcinj
10106079,1270450,Lyttos Mare - Premium All Inclusive,Anissaras,weak,0.45,0.45,7,Cora Cora Maldives-Premium All-Inclusive,Raa Atoll
101069941,19297,Pomegranate Wellness Spa Hotel,Nea Moudania,weak,0.45,0.3583,5,Ayurvila Wellness Retreat,Sant Llorenc des Cardassar
101071859,85940,Olympos Lodge,Cirali,weak,0.45,0.45,5,Zanzibar Lodge,Kiwengwa
101076260,964322,Amelie Villa,Ixia,weak,0.45,0.2536,4,Villa Private Heated Pool Sea Views- Sleeps6,Kouklia
101078771,10127,L'Azure Hotel,Lloret de Mar,weak,0.45,0.5333,1,Manyatta Azure Boutique Hotel,Diani Beach
101084324,218669,Taşkonaklar Hotel Cappadocia,Uchisar,weak,0.45,0.45,2,Selebrity Cappadocia,Goreme
101086533,4019,TUI BLUE Palm Beach Hammamet,Hammamet,weak,0.45,0.345,5,HOTEL LES CITRONNIERS HAMMAMET TUNISIA,Hammamet
101089513,1502396,Cenger Blue Collection,Manavgat,weak,0.45,0.76,3,Çenger Blue Collection Hotel Ultra All Inclusive,Kizilagac
101093880,13277,Golden Beach Hotel,Chersonesos,weak,0.45,0.625,4,Golden Flower Hotel,Tiranë
101102793,2399,Meliá Madrid Serrano,Madrid,weak,0.45,0.42,1,B&B HOTEL Madrid Vallecas Ensanche,Madrid
1011069,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,4,Hotel Twenty-Three Amsterdam Airport,Amsterdam
101113118,16102,Xanadu Club Makadi Bay,Makadi Bay,weak,0.45,0.5105,1,Siva Golden Bay Makadi Couples and Families Only,Makadi Bay
101187709,38789,LUX* South Ari Atoll,Dhiddhoofinolhu,weak,0.45,0.2708,7,South 32 Hotel by Zzzing,Valletta
101193872,1369237,Amarina Jannah Resort & Aqua Park,Marsa Alâm,weak,0.45,0.7625,2,Amarina Jannah Heights Resort & Aqua Park,Port Ghalib
101197753,90060,Blue Sky Hotel Apts,Kato Gouves,weak,0.45,0.3,3,Kavros Beachside Apts,Rethymnon
101198988,179288,"Mykonos Lolita, A Grecotel Resort to Live",Agios Sostis,weak,0.45,0.465,9,Sundance Suites Mykonos,Agios Sostis Mykonos
101200984,964322,Amelie Villa,Ixia,weak,0.45,0.3583,9,Stay Athena Villa,Kouklia
10122147,1315888,"Magma Resort Santorini, The Unbound Collection by Hyatt",Vourvoulos,weak,0.45,0.2533,1,Hyatt Centric Cambridge,"Cambridge, Cambridgeshire"
101223006,36265,"Aulus Chania Resort, Curio Collection by Hilton",Stavros,weak,0.45,0.54,1,"Skald Hotel Akureyri, Curio Collection By Hilton",Akureyri
101224837,890,Hara Ilios Village,Kato Gouves,weak,0.45,0.45,1,Ilios Mare Hotel,Chania
101231257,134124,AHC Grand Bazaar Hotel,Istanbul,weak,0.45,0.5117,1,Grand Sezgin Hotel,Istanbul
1012319,1255614,Hotel Casa Luz,Barcelona,weak,0.45,0.45,2,Luz Del Mar,Santiago del Teide
101247227,56518,Garden Playanatural Hotel & Spa,El Rompido,weak,0.45,0.45,1,Reagal Garden,"Nord Male Atoll, Malediven"
101251200,51620,Hotel Guadalajara & Conference Center Affiliated by Meliá,Guadalajara,weak,0.45,0.345,1,Le Nereidi Hotel Residence & Conference,Palau
101251406,3117,Alua Suites Las Rocas,Cala d'Or,weak,0.45,0.3,1,LTH Las Terrenas Hotel,Las Terrenas
1012534,1422252,B&B HOTEL Catania City Center,Catania,weak,0.45,0.3583,2,Adagio Antwerp City Center,Antwerpen
1012973,135787,Corte Di Nettuno,Otranto,weak,0.45,0.3917,1,Villaggio Residence Nettuno,Sorrento
101333006,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,1,AROYA Boutique Hotel,Jambiani
101339991,236522,Sacred House,Ürgüp,weak,0.45,0.285,1,Asanka Surf House & Restaurant with pool,Mirissa
10134854,302399,Juju Premier Palace,Beldibi,weak,0.45,0.3583,1,Premier Inn Rickmansworth,Watford
101349814,660264,AslanPark Bungalow Hotel,Side,weak,0.45,0.3125,2,Jodari bungalow kizimkazi Zanzibar,Kizimkazi
1013788,214898,AX Palazzo Capua,Sliema,weak,0.45,0.3917,1,Hotel Palazzo D'Erchia,Monopoli
101382563,474850,B&B HOTEL Milano Sant'Ambrogio,Mailand,weak,0.45,0.2542,4,Hotiday Cagliari Sant'Elena,"Südsardinien – Region Cagliari, Italien"
10138615,806024,Seven For Life Thermal Hotel,Kusadasi,weak,0.45,0.2267,2,"the niu, Seven Dusseldorf Ost by IHG",Düsseldorf
101408096,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3125,3,Three Brothers Villas and Suite Munggu,Canggu
101423706,4291,Dream of Ölüdeniz,Ölüdeniz,weak,0.45,0.5083,3,Dream of Stones Cappadocia,Nevsehir
10146533,1422252,B&B HOTEL Catania City Center,Catania,weak,0.45,0.3583,2,Citybox Antwerp City Center,Antwerpen
101470819,41267,White City Beach,Konakli,weak,0.45,0.5333,2,White Pearl Laokasti Suites,Fira
101477446,484530,Ammos Beach Seaside Luxury Suites by Ammos Hotels & Villas,Olympiaki Akti,weak,0.45,0.45,7,Bell Seaside Luxury Villa,Kata Beach
10148335,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.2667,2,"The Florian Amsterdam Schiphol Airport, WorldHotels Crafted",Amsterdam
10148467,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,5,Apart-Hotel Lili2,Sarandë
10148517,62461,Angela Downtown Hotel,Rhodos-Stadt,weak,0.45,0.45,3,DownTown Tulum Hotel,Tulum
101486409,359435,Zante Maris Suites,Tsilivi,weak,0.45,0.45,1,Mojo Hotel Zante,Zakynthos Stadt
101492201,52397,Aptos Casa Luís by Invisa,Santa Eulalia del Rio,weak,0.45,0.8125,1,Apartments Casa Luis By Invisa,"Ibiza, Spanien"
101492205,758879,Prime Residence New Cairo,Neu-Kairo,weak,0.45,0.3,1,New opening 2026,Santa Eulalia del Río
1014925,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Hotel Villa Calandrino,Sciacca
1015,671,Conrad Corfu,Lefkimmi,weak,0.45,0.3583,3,Conrad Bora Bora Nui,Bora Bora
101505579,4889,Linda Resort Hotel,Manavgat,weak,0.45,0.625,5,hotel costa linda,Boca Chica
101510419,23758,Água Hotels Vila Branca,Lagos,weak,0.45,0.3917,11,Vila Florika Hotel,Borsh
101542194,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,Villa Jahawi,Diani Beach
101550841,964322,Amelie Villa,Ixia,weak,0.45,0.3583,2,Roamer's ark villa,Unawatuna
101556401,1314110,Best Punta Dorada,Salou,weak,0.45,0.3,2,Hotiday Punta Sardegna,Palau
101562108,299778,Golden Moon Hotel,Fethiye,weak,0.45,0.3583,1,Ma'Moon Villa,Kalutara
101562128,21700,Aparthotel Vibra Jabeque Soul,Ibiza-Stadt,weak,0.45,0.1975,1,Solar Soul Camp Wadi Rum,Jordanien
101564507,913840,Aydinbey Queen's Palace & Spa,Serik,weak,0.45,0.45,2,Aida The Queen Palace,Ahungalla
101564704,964322,Amelie Villa,Ixia,weak,0.45,0.45,5,Villa Harmonia,Čilipi
101566398,7127,Guest House Adriatic Affiliated by Meliá,Umag,weak,0.45,0.415,1,Oasis Guest House Voi,Voi
101596707,359495,Coral Villas La Quinta,Santa Úrsula,weak,0.45,0.5417,1,La Scala Villas,Lefkos Karpathou
101600196,96671,Andronis Luxury Suites,Ia,weak,0.45,0.45,4,Calma Luxury Suites,Nea Propontida
101602579,364999,Luna Blanca Resort & Spa,Side,weak,0.45,0.45,2,Hotel luna nueva,"Costa Dorada, Spanien"
101604095,96671,Andronis Luxury Suites,Ia,weak,0.45,0.45,4,Calma Luxury Suites,Nea Propontida
101619084,964322,Amelie Villa,Ixia,weak,0.45,0.45,1,49 Park Villa,Belgrad
101621574,10395,Cinar Family Suite Hotel,Side,weak,0.45,0.3583,1,Perfect Family Retreat,Houmt Souk
10162745,4933,Villa Side Hotel,Manavgat,weak,0.45,0.7167,2,Rock Side Beach Villa,Treasure Beach
101636725,964322,Amelie Villa,Ixia,weak,0.45,0.3583,1,Villa Gromin Dolac,"Jelsa, Hvar"
101636931,5764,Sailor's Beach Club,Kiris,weak,0.45,0.5333,2,Sinbad The Sailor Hotel Malindi,Malindi
101637354,10127,L'Azure Hotel,Lloret de Mar,weak,0.45,0.5333,1,Manyatta Azure Boutique Hotel,Diani Beach
101646109,754698,Milos Cove Inception Resort,Komia,weak,0.45,0.3917,2,Agali Hotel Milos,Milos
101654127,2218,Santa Cruz Village Hotel,Santa Cruz (Madeira),weak,0.45,0.45,2,Hotel Santa Paola,Sarandë
101670871,1336,Sun Beach Resort,Ialysos,weak,0.45,0.5333,4,Villa Sun Haven,Slano
101675597,41267,White City Beach,Konakli,weak,0.45,0.5333,4,White Pearl Laokasti Suites,Fira
101693539,8208,Atali Grand Resort,Bali,weak,0.45,0.285,2,Grand Laguna Beach Properties by Caribe Stays,Sosua
101693549,51902,Miracle Resort Hotel,Lara,weak,0.45,0.625,1,Miracle Pyramids Hotel,Kairo
10169989,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,4,Hôtel La Ménado,Cavalaire-sur-Mer
101701977,203420,Alimounda Mare,Pigadia,weak,0.45,0.3583,7,Acqua di Mare Residence,Castelsardo
101702005,6427,Sunrise Beach Hotel,Protaras,weak,0.45,0.625,1,Kili Sunrise Resort,Kilifi
101707347,157128,Santorini View Hotel,Akrotiri,weak,0.45,0.3583,1,Sand Bank View Hotel,Kiwengwa
101711455,6461,Servatur Green Beach,Arguineguín,weak,0.45,0.3583,1,Ristash Green Resort Mtwapa,Mtwapa
101736027,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.45,1,Tiamo Beach Resort and Spa- Adults Only,Runaway Bay
101737103,49819,B&B HOTEL Milano Aosta,Mailand,weak,0.45,0.57,2,Breda Suites Hotel Milano,Mailand
101743956,157128,Santorini View Hotel,Akrotiri,weak,0.45,0.625,6,Hotiday Santorini Sea View,Mesariá
101746099,4685,Akra Antalya,Antalya,weak,0.45,0.3125,5,Hotel Gold Stone Beldibi Antalya,Konyaalti
10177682,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3583,4,Boutique Hotel Casa Cánovas,"Andalusien, Spanien"
101780449,1354873,Helnan Maamoura Hotel - Alexandria,Alexandria,weak,0.45,0.3917,2,Hermes Alexandria Club hotel,Tsarevo
101787956,8208,Atali Grand Resort,Bali,weak,0.45,0.45,1,Goodmayes Grand Hotel,Ilford
1017938,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.415,1,Best Western Hotel Würzburg-Süd,Würzburg
101795945,964322,Amelie Villa,Ixia,weak,0.45,0.3583,1,Amani Villa Zanzibar,Kiwengwa
10179658,660264,AslanPark Bungalow Hotel,Side,weak,0.45,0.45,5,Utulivu Bungalow,Nungwi
101802620,1358,Radisson Resort Plaza Skiathos,Kanapitsa,weak,0.45,0.3,4,Radisson RED Innsbruck,Innsbruck
101825001,96671,Andronis Luxury Suites,Ia,weak,0.45,0.3583,9,Palladium Hotel- Luxury Leading Hotels,Dhermi
10183150,3954,Sentido Djerba Beach,Midoun,weak,0.45,0.45,1,Hotel Bougainvillier Djerba,Djerba Midun-Stadt
101837027,1293638,World Heritage Center Hotel,Istanbul,weak,0.45,0.3917,1,Viridis Heritage Hotel,"Milna, Brac"
10185830,65,JAZ Pyramids Resort,Kairo,weak,0.45,0.57,1,Mamlouk Pyramids Hotel,Kairo
101861797,65,JAZ Pyramids Resort,Kairo,weak,0.45,0.3583,1,Solis pyramids view hotel,Giza
101873682,56518,Garden Playanatural Hotel & Spa,El Rompido,weak,0.45,0.45,4,Enles Garden Beach Apartments,Durres
101894867,69041,Dobedan Exclusive Hotel & Spa,Belek,weak,0.45,0.3583,3,Amethyst Exclusive Suites Oia,Fira
1018989,228152,"Radisson Blu Hotel, Cairo Heliopolis",Kairo,weak,0.45,0.45,1,"Radisson Blu Hotel, Oslo Alna",Oslo
101904428,25833,Akassia Swiss Resort,al-Qusair,weak,0.45,0.3583,2,Swiss-Belhotel Nizwa,Nizwa
101921646,1369625,The Reserve,Funchal,weak,0.45,0.4875,10,La Reserve by Duka Winery,Plazhi San Pietro
1019290,124616,Il Telamonio,Talamone,weak,0.45,0.45,1,Il Gentiluomo Hotel & SPA,Arezzo
101929342,964322,Amelie Villa,Ixia,weak,0.45,0.3583,1,Robert Ayurweda Villa,Bentota
10193239,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3125,1,Syncrosfera Fitness & Spa Health Hotel Boutique,Denia
101973559,261573,Adalya Ocean Deluxe,Çolakli,weak,0.45,0.3917,3,Ocean Bounty,Rasdhoo Atoll
101994125,4914,Paloma Oceana,Side,weak,0.45,0.3583,11,Oceana Surf Maldives,Dhaalu Atoll
10199435,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3,3,Aparthotel & Hotel Isla de Cabrera,Colonia Sant Jordi
102005225,9203,Pian dei Mucini Resort,Massa Marittima,weak,0.45,0.3,1,Hotel Borgo dei Pescatori,Aglientu
102005935,85940,Olympos Lodge,Cirali,weak,0.45,0.3583,1,Twiga Lodge Tiwi,Ukunda
102008341,964322,Amelie Villa,Ixia,weak,0.45,0.3125,1,karibuni villa 83 n 84,Mambrui
102008523,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3583,1,Diani Greenland villas,Ukunda
10202791,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3,1,Sidari Vibes Aparthotel,"Roda, Korfu"
10203633,6505,Verdi Tunis Beach Resort,Gammarth,weak,0.45,0.3583,1,Novotel Tunis Lac,Carthage
102041766,866472,Crystal Boutique Comfort Collection,Serik,weak,0.45,0.395,1,Collection O Faisano Boutique Luxury Hotel Tulum,Tulum
1020504,74033,Calimera One Resort Jockey,Skanes,weak,0.45,0.3,1,Motel One Brussels,Brüssel
1020577,157128,Santorini View Hotel,Akrotiri,weak,0.45,0.45,1,Krabi City View Hotel,Krabi
10208981,302399,Juju Premier Palace,Beldibi,weak,0.45,0.2667,2,Premier Inn London Romford Town Centre,Ilford
102093998,8208,Atali Grand Resort,Bali,weak,0.45,0.3583,1,Grand Hotel Pyramid View,Giza
102101785,364999,Luna Blanca Resort & Spa,Side,weak,0.45,0.45,4,Luna Jambiani,Jambiani
102143190,136080,Hotel Continental,Santa Margherita Ligure,weak,0.45,0.705,8,Hotel Continental Calella,Calella
102151764,708,Mitsis Summer Palace,Kardamena,weak,0.45,0.3583,1,Summer Inn Sanya,Sanya
10221144,1412514,Elite Port Hotel Istanbul Airport,Istanbul,weak,0.45,0.57,1,Villa Siesta Hotel Istanbul Airport,"Istanbul, New Airport"
10226282,37632,B&B HOTEL Lyon Nord,Dardilly,weak,0.45,0.45,1,B&B Hotel Augsburg-Nord,Augsburg
10227501,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,4,Amsterdam Boutique Hotel,Kemer
10229353,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3125,1,Hotel Boutique Naj Casa Holbox,Isla Holbox
10234076,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.3583,1,Casa Astral Hotel Boutique and Apartments,Isla Holbox
10238886,37632,B&B HOTEL Lyon Nord,Dardilly,weak,0.45,0.3125,1,Garner Hotel Augsburg Nord by IHG,Augsburg
10247005,36265,"Aulus Chania Resort, Curio Collection by Hilton",Stavros,weak,0.45,0.2075,2,Spark by Hilton London Romford,Ilford
10249966,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.3125,3,ERSOY EGE APART OTEL,Antalya
10252841,2996,Apartamentos Celeste,Costa Teguise,weak,0.45,0.3125,1,Apartamentos Cordial Magec Taurito,Mogan
10257586,295798,Berry Blue Hotels,Side,weak,0.45,0.45,1,Light Blue Hotel,Nea Kalikratia
10257920,297143,Anais Collection Hotels & Suites,Chrissi Akti,weak,0.45,0.3583,1,IKYK Hotel- IK Collection,St. Julianʼs
10259763,1499052,The Palms Concept Hotel,Faliraki,weak,0.45,0.45,1,The Concept Hotel Langkawi,Langkawi
102649,19297,Pomegranate Wellness Spa Hotel,Nea Moudania,weak,0.45,0.3583,9,Hotel Son Trobat Wellness & Spa,Sant Llorenc des Cardassar
10268168,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,3,IntercityHotel Amsterdam Schiphol Airport,Amsterdam
1026903,2326,Hotel Cádiz Paseo del Mar Affiliated by Meliá,Cadiz,weak,0.45,0.465,6,Senator Cádiz,Cadiz
10269876,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,4,Medusa Apart Hotel,Istanbul
1027183,1215000,The Manor Hotel by JA,Dubai,weak,0.45,0.285,2,"OYO Bostons Manor Hotel, Hanwell London",London
1027273,51646,B&B HOTEL Calenzano First,Calenzano,weak,0.45,0.45,1,First Hotel Skansen,Tromsø
10276272,17788,Secret Paradise Hotel & Spa,Nea Kallikrateia,weak,0.45,0.3583,5,Kawarin Secret Hut Hotel and Resort,Koh Phangan
10279593,660264,AslanPark Bungalow Hotel,Side,weak,0.45,0.2667,2,Rustic 1-bed Bungalow in Parque Holandés,La Oliva
1028124,248428,Ali Bey Club Manavgat,Kizilagac,weak,0.45,0.3917,2,Divani Ali Hotel,Istanbul
10282319,295798,Berry Blue Hotels,Side,weak,0.45,0.45,2,Blue Sapphire Hotel,Ilford
1028275,687758,Terrace Pantheon Relais,Rom,weak,0.45,0.3917,3,Patong Terrace Hotel,"Insel Phuket, Thailand"
1028343,109148,Precise House Montaperti Siena,Asciano,weak,0.45,0.2708,1,Hotel Vico Alto Siena,Siena
